label,pixel0,pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9,pixel10,pixel11,pixel12,pixel13,pixel14,pixel15,pixel16,pixel17,pixel18,pixel19,pixel20,pixel21,pixel22,pixel23,pixel24,pixel25,pixel26,pixel27,pixel28,pixel29,pixel30,pixel31,pixel32,pixel33,pixel34,pixel35,pixel36,pixel37,pixel38,pixel39,pixel40,pixel41
B-samples,0.0,0.0,-0.14792899408284024,-0.11834319526627218,-0.20710059171597633,-0.28402366863905326,-0.17751479289940827,-0.4260355029585799,-0.10059171597633136,-0.4970414201183432,-0.20118343195266272,-0.47928994082840237,-0.23076923076923078,-0.6982248520710059,-0.23076923076923078,-0.8284023668639053,-0.23076923076923078,-0.9408284023668639,-0.09467455621301775,-0.4911242603550296,-0.1242603550295858,-0.7218934911242604,-0.1301775147928994,-0.8698224852071006,-0.13609467455621302,-1.0,0.011834319526627219,-0.46745562130177515,-0.01775147928994083,-0.6804733727810651,-0.03550295857988166,-0.8047337278106509,-0.047337278106508875,-0.9112426035502958,0.1301775147928994,-0.41420118343195267,0.10650887573964497,-0.5857988165680473,0.07692307692307693,-0.6982248520710059,0.05325443786982249,-0.7869822485207101
B-samples,0.0,0.0,-0.14792899408284024,-0.10650887573964497,-0.21301775147928995,-0.27218934911242604,-0.1893491124260355,-0.41420118343195267,-0.11834319526627218,-0.48520710059171596,-0.20710059171597633,-0.46153846153846156,-0.23668639053254437,-0.6804733727810651,-0.23668639053254437,-0.8165680473372781,-0.23668639053254437,-0.9408284023668639,-0.10059171597633136,-0.47337278106508873,-0.1301775147928994,-0.7100591715976331,-0.13609467455621302,-0.863905325443787,-0.13609467455621302,-1.0,0.005917159763313609,-0.4556213017751479,-0.01775147928994083,-0.6686390532544378,-0.03550295857988166,-0.8047337278106509,-0.05325443786982249,-0.9112426035502958,0.1242603550295858,-0.40828402366863903,0.10059171597633136,-0.5798816568047337,0.07692307692307693,-0.6923076923076923,0.05917159763313609,-0.7869822485207101
B-samples,0.0,0.0,-0.14792899408284024,-0.11834319526627218,-0.20710059171597633,-0.28994082840236685,-0.17159763313609466,-0.4319526627218935,-0.09467455621301775,-0.4970414201183432,-0.20118343195266272,-0.46745562130177515,-0.22485207100591717,-0.6863905325443787,-0.22485207100591717,-0.8224852071005917,-0.22485207100591717,-0.9408284023668639,-0.09467455621301775,-0.47928994082840237,-0.11834319526627218,-0.7159763313609467,-0.1242603550295858,-0.8698224852071006,-0.1301775147928994,-1.0,0.011834319526627219,-0.4556213017751479,-0.011834319526627219,-0.6745562130177515,-0.023668639053254437,-0.8047337278106509,-0.04142011834319527,-0.9171597633136095,0.1301775147928994,-0.40236686390532544,0.11242603550295859,-0.5798816568047337,0.08875739644970414,-0.6923076923076923,0.0650887573964497,-0.7869822485207101
B-samples,0.0,0.0,-0.14035087719298245,-0.11695906432748537,-0.2046783625730994,-0.28654970760233917,-0.17543859649122806,-0.4327485380116959,-0.09941520467836257,-0.5029239766081871,-0.19883040935672514,-0.4678362573099415,-0.22807017543859648,-0.6842105263157895,-0.22807017543859648,-0.8187134502923976,-0.22807017543859648,-0.935672514619883,-0.0935672514619883,-0.47953216374269003,-0.12280701754385964,-0.7134502923976608,-0.1286549707602339,-0.8654970760233918,-0.13450292397660818,-1.0,0.011695906432748537,-0.45614035087719296,-0.017543859649122806,-0.6783625730994152,-0.029239766081871343,-0.8128654970760234,-0.04678362573099415,-0.9181286549707602,0.12280701754385964,-0.4152046783625731,0.10526315789473684,-0.5847953216374269,0.08187134502923976,-0.695906432748538,0.05847953216374269,-0.7953216374269005
B-samples,0.0,0.0,0.15591397849462366,-0.07526881720430108,0.24731182795698925,-0.24193548387096775,0.26881720430107525,-0.3924731182795699,0.1827956989247312,-0.42473118279569894,0.16666666666666666,-0.4731182795698925,0.1935483870967742,-0.6774193548387096,0.1989247311827957,-0.8064516129032258,0.1935483870967742,-0.9193548387096774,0.06989247311827956,-0.489247311827957,0.10215053763440861,-0.7150537634408602,0.11290322580645161,-0.8709677419354839,0.11290322580645161,-1.0,-0.026881720430107527,-0.46774193548387094,-0.005376344086021506,-0.6774193548387096,0.016129032258064516,-0.8172043010752689,0.026881720430107527,-0.9301075268817204,-0.13440860215053763,-0.40860215053763443,-0.11290322580645161,-0.5806451612903226,-0.08602150537634409,-0.6935483870967742,-0.06989247311827956,-0.7903225806451613
B-samples,0.0,0.0,-0.14814814814814814,-0.11728395061728394,-0.2222222222222222,-0.29012345679012347,-0.17901234567901234,-0.4506172839506173,-0.08024691358024691,-0.5123456790123457,-0.2222222222222222,-0.4691358024691358,-0.2345679012345679,-0.691358024691358,-0.2345679012345679,-0.8333333333333334,-0.22839506172839505,-0.9506172839506173,-0.1111111111111111,-0.48148148148148145,-0.12962962962962962,-0.7037037037037037,-0.12962962962962962,-0.8580246913580247,-0.12962962962962962,-1.0,0.0,-0.4567901234567901,-0.018518518518518517,-0.6604938271604939,-0.030864197530864196,-0.8024691358024691,-0.043209876543209874,-0.9135802469135802,0.1111111111111111,-0.4074074074074074,0.09259259259259259,-0.5740740740740741,0.07407407407407407,-0.691358024691358,0.06172839506172839,-0.7901234567901234
B-samples,0.0,0.0,-0.14814814814814814,-0.11728395061728394,-0.2222222222222222,-0.29012345679012347,-0.17901234567901234,-0.4506172839506173,-0.08024691358024691,-0.5123456790123457,-0.2222222222222222,-0.4691358024691358,-0.2345679012345679,-0.691358024691358,-0.2345679012345679,-0.8333333333333334,-0.22839506172839505,-0.9506172839506173,-0.1111111111111111,-0.48148148148148145,-0.12962962962962962,-0.7037037037037037,-0.12962962962962962,-0.8580246913580247,-0.12962962962962962,-1.0,0.0,-0.4567901234567901,-0.018518518518518517,-0.6604938271604939,-0.030864197530864196,-0.8024691358024691,-0.043209876543209874,-0.9135802469135802,0.1111111111111111,-0.4074074074074074,0.09259259259259259,-0.5740740740740741,0.07407407407407407,-0.691358024691358,0.06172839506172839,-0.7901234567901234
B-samples,0.0,0.0,-0.13872832369942195,-0.10982658959537572,-0.20809248554913296,-0.2947976878612717,-0.1907514450867052,-0.45664739884393063,-0.12716763005780346,-0.5491329479768786,-0.2023121387283237,-0.47398843930635837,-0.23699421965317918,-0.6878612716763006,-0.24855491329479767,-0.8265895953757225,-0.24855491329479767,-0.9421965317919075,-0.09826589595375723,-0.4913294797687861,-0.12716763005780346,-0.7167630057803468,-0.14450867052023122,-0.8728323699421965,-0.15606936416184972,-1.0,0.005780346820809248,-0.47398843930635837,-0.017341040462427744,-0.6878612716763006,-0.04046242774566474,-0.8208092485549133,-0.057803468208092484,-0.9248554913294798,0.11560693641618497,-0.4277456647398844,0.09826589595375723,-0.6011560693641619,0.07514450867052024,-0.7109826589595376,0.046242774566473986,-0.8034682080924855
B-samples,0.0,0.0,-0.13872832369942195,-0.10982658959537572,-0.20809248554913296,-0.2947976878612717,-0.1907514450867052,-0.45664739884393063,-0.12716763005780346,-0.5491329479768786,-0.2023121387283237,-0.47398843930635837,-0.23699421965317918,-0.6878612716763006,-0.24855491329479767,-0.8265895953757225,-0.24855491329479767,-0.9421965317919075,-0.09826589595375723,-0.4913294797687861,-0.12716763005780346,-0.7167630057803468,-0.14450867052023122,-0.8728323699421965,-0.15606936416184972,-1.0,0.005780346820809248,-0.47398843930635837,-0.017341040462427744,-0.6878612716763006,-0.04046242774566474,-0.8208092485549133,-0.057803468208092484,-0.9248554913294798,0.11560693641618497,-0.4277456647398844,0.09826589595375723,-0.6011560693641619,0.07514450867052024,-0.7109826589595376,0.046242774566473986,-0.8034682080924855
B-samples,0.0,0.0,-0.14450867052023122,-0.11560693641618497,-0.21965317919075145,-0.3063583815028902,-0.19653179190751446,-0.4682080924855491,-0.11560693641618497,-0.5549132947976878,-0.2138728323699422,-0.4797687861271676,-0.24277456647398843,-0.6936416184971098,-0.2543352601156069,-0.838150289017341,-0.26011560693641617,-0.953757225433526,-0.10982658959537572,-0.4913294797687861,-0.1329479768786127,-0.7225433526011561,-0.15028901734104047,-0.8728323699421965,-0.16184971098265896,-1.0,0.0,-0.47398843930635837,-0.028901734104046242,-0.6878612716763006,-0.046242774566473986,-0.8265895953757225,-0.06358381502890173,-0.930635838150289,0.10982658959537572,-0.43352601156069365,0.08670520231213873,-0.6011560693641619,0.06358381502890173,-0.7167630057803468,0.04046242774566474,-0.8034682080924855
B-samples,0.0,0.0,-0.13095238095238096,-0.1130952380952381,-0.19642857142857142,-0.2916666666666667,-0.16666666666666666,-0.4523809523809524,-0.08333333333333333,-0.5178571428571429,-0.17857142857142858,-0.47023809523809523,-0.20238095238095238,-0.6904761904761905,-0.21428571428571427,-0.8333333333333334,-0.21428571428571427,-0.9523809523809523,-0.07738095238095238,-0.47619047619047616,-0.09523809523809523,-0.7083333333333334,-0.10714285714285714,-0.8690476190476191,-0.1130952380952381,-1.0,0.02976190476190476,-0.4523809523809524,0.011904761904761904,-0.6666666666666666,0.0,-0.8095238095238095,-0.011904761904761904,-0.9166666666666666,0.13690476190476192,-0.40476190476190477,0.125,-0.5773809523809523,0.10119047619047619,-0.6964285714285714,0.08333333333333333,-0.7916666666666666
B-samples,0.0,0.0,-0.13095238095238096,-0.1130952380952381,-0.19642857142857142,-0.2916666666666667,-0.16666666666666666,-0.4523809523809524,-0.08333333333333333,-0.5178571428571429,-0.17857142857142858,-0.47023809523809523,-0.20238095238095238,-0.6904761904761905,-0.21428571428571427,-0.8333333333333334,-0.21428571428571427,-0.9523809523809523,-0.07738095238095238,-0.47619047619047616,-0.09523809523809523,-0.7083333333333334,-0.10714285714285714,-0.8690476190476191,-0.1130952380952381,-1.0,0.02976190476190476,-0.4523809523809524,0.011904761904761904,-0.6666666666666666,0.0,-0.8095238095238095,-0.011904761904761904,-0.9166666666666666,0.13690476190476192,-0.40476190476190477,0.125,-0.5773809523809523,0.10119047619047619,-0.6964285714285714,0.08333333333333333,-0.7916666666666666
B-samples,0.0,0.0,-0.13095238095238096,-0.1130952380952381,-0.19642857142857142,-0.2916666666666667,-0.16666666666666666,-0.4523809523809524,-0.08333333333333333,-0.5178571428571429,-0.17857142857142858,-0.47023809523809523,-0.20238095238095238,-0.6904761904761905,-0.21428571428571427,-0.8333333333333334,-0.21428571428571427,-0.9523809523809523,-0.07738095238095238,-0.47619047619047616,-0.09523809523809523,-0.7083333333333334,-0.10714285714285714,-0.8690476190476191,-0.1130952380952381,-1.0,0.02976190476190476,-0.4523809523809524,0.011904761904761904,-0.6666666666666666,0.0,-0.8095238095238095,-0.011904761904761904,-0.9166666666666666,0.13690476190476192,-0.40476190476190477,0.125,-0.5773809523809523,0.10119047619047619,-0.6964285714285714,0.08333333333333333,-0.7916666666666666
B-samples,0.0,0.0,-0.15294117647058825,-0.09411764705882353,-0.22941176470588234,-0.27058823529411763,-0.20588235294117646,-0.43529411764705883,-0.11764705882352941,-0.5117647058823529,-0.19411764705882353,-0.45294117647058824,-0.22941176470588234,-0.6823529411764706,-0.24705882352941178,-0.8294117647058824,-0.25882352941176473,-0.9470588235294117,-0.08823529411764706,-0.47058823529411764,-0.12352941176470589,-0.7058823529411765,-0.1411764705882353,-0.8647058823529412,-0.1588235294117647,-1.0,0.01764705882352941,-0.45294117647058824,-0.011764705882352941,-0.6705882352941176,-0.03529411764705882,-0.8117647058823529,-0.052941176470588235,-0.9235294117647059,0.12352941176470589,-0.40588235294117647,0.10588235294117647,-0.5823529411764706,0.08235294117647059,-0.7,0.058823529411764705,-0.8
B-samples,0.0,0.0,-0.15294117647058825,-0.09411764705882353,-0.22941176470588234,-0.27058823529411763,-0.20588235294117646,-0.43529411764705883,-0.11764705882352941,-0.5117647058823529,-0.19411764705882353,-0.45294117647058824,-0.22941176470588234,-0.6823529411764706,-0.24705882352941178,-0.8294117647058824,-0.25882352941176473,-0.9470588235294117,-0.08823529411764706,-0.47058823529411764,-0.12352941176470589,-0.7058823529411765,-0.1411764705882353,-0.8647058823529412,-0.1588235294117647,-1.0,0.01764705882352941,-0.45294117647058824,-0.011764705882352941,-0.6705882352941176,-0.03529411764705882,-0.8117647058823529,-0.052941176470588235,-0.9235294117647059,0.12352941176470589,-0.40588235294117647,0.10588235294117647,-0.5823529411764706,0.08235294117647059,-0.7,0.058823529411764705,-0.8
B-samples,0.0,0.0,0.15508021390374332,-0.0748663101604278,0.24598930481283424,-0.24064171122994651,0.26737967914438504,-0.39572192513368987,0.18716577540106952,-0.43315508021390375,0.1711229946524064,-0.48128342245989303,0.1925133689839572,-0.6844919786096256,0.19786096256684493,-0.8128342245989305,0.1925133689839572,-0.9251336898395722,0.0748663101604278,-0.4919786096256685,0.10160427807486631,-0.7165775401069518,0.11229946524064172,-0.8716577540106952,0.11229946524064172,-1.0,-0.026737967914438502,-0.47058823529411764,-0.0053475935828877,-0.6844919786096256,0.016042780748663103,-0.8181818181818182,0.0213903743315508,-0.93048128342246,-0.13368983957219252,-0.4117647058823529,-0.11229946524064172,-0.5828877005347594,-0.09090909090909091,-0.6951871657754011,-0.06951871657754011,-0.7914438502673797
B-samples,0.0,0.0,-0.15294117647058825,-0.09411764705882353,-0.22941176470588234,-0.27058823529411763,-0.20588235294117646,-0.43529411764705883,-0.11764705882352941,-0.5117647058823529,-0.19411764705882353,-0.45294117647058824,-0.22941176470588234,-0.6823529411764706,-0.24705882352941178,-0.8294117647058824,-0.25882352941176473,-0.9470588235294117,-0.08823529411764706,-0.47058823529411764,-0.12352941176470589,-0.7058823529411765,-0.1411764705882353,-0.8647058823529412,-0.1588235294117647,-1.0,0.01764705882352941,-0.45294117647058824,-0.011764705882352941,-0.6705882352941176,-0.03529411764705882,-0.8117647058823529,-0.052941176470588235,-0.9235294117647059,0.12352941176470589,-0.40588235294117647,0.10588235294117647,-0.5823529411764706,0.08235294117647059,-0.7,0.058823529411764705,-0.8
B-samples,0.0,0.0,-0.15204678362573099,-0.08771929824561403,-0.2222222222222222,-0.2631578947368421,-0.19883040935672514,-0.4269005847953216,-0.11695906432748537,-0.5087719298245614,-0.19298245614035087,-0.4444444444444444,-0.22807017543859648,-0.672514619883041,-0.24561403508771928,-0.8187134502923976,-0.2573099415204678,-0.935672514619883,-0.08771929824561403,-0.4678362573099415,-0.12280701754385964,-0.7017543859649122,-0.14035087719298245,-0.8654970760233918,-0.14619883040935672,-1.0,0.017543859649122806,-0.4502923976608187,-0.011695906432748537,-0.6666666666666666,-0.029239766081871343,-0.8128654970760234,-0.04678362573099415,-0.9239766081871345,0.1286549707602339,-0.4093567251461988,0.10526315789473684,-0.5847953216374269,0.08187134502923976,-0.7076023391812866,0.05847953216374269,-0.8011695906432749
B-samples,0.0,0.0,-0.1375,-0.08125,-0.21875,-0.25625,-0.2,-0.425,-0.10625,-0.5,-0.2,-0.44375,-0.225,-0.66875,-0.2375,-0.81875,-0.2375,-0.94375,-0.1,-0.45625,-0.11875,-0.69375,-0.13125,-0.85625,-0.1375,-1.0,0.0125,-0.4375,-0.00625,-0.65625,-0.025,-0.80625,-0.0375,-0.925,0.125,-0.3875,0.10625,-0.575,0.08125,-0.7,0.0625,-0.8
B-samples,0.0,0.0,-0.1375,-0.08125,-0.21875,-0.25625,-0.2,-0.425,-0.10625,-0.5,-0.2,-0.44375,-0.225,-0.66875,-0.2375,-0.81875,-0.2375,-0.94375,-0.1,-0.45625,-0.11875,-0.69375,-0.13125,-0.85625,-0.1375,-1.0,0.0125,-0.4375,-0.00625,-0.65625,-0.025,-0.80625,-0.0375,-0.925,0.125,-0.3875,0.10625,-0.575,0.08125,-0.7,0.0625,-0.8
B-samples,0.0,0.0,-0.1375,-0.08125,-0.21875,-0.25625,-0.2,-0.425,-0.10625,-0.5,-0.2,-0.44375,-0.225,-0.66875,-0.2375,-0.81875,-0.2375,-0.94375,-0.1,-0.45625,-0.11875,-0.69375,-0.13125,-0.85625,-0.1375,-1.0,0.0125,-0.4375,-0.00625,-0.65625,-0.025,-0.80625,-0.0375,-0.925,0.125,-0.3875,0.10625,-0.575,0.08125,-0.7,0.0625,-0.8
B-samples,0.0,0.0,-0.1411042944785276,-0.09815950920245399,-0.2147239263803681,-0.27607361963190186,-0.18404907975460122,-0.44171779141104295,-0.08588957055214724,-0.50920245398773,-0.20245398773006135,-0.4539877300613497,-0.22699386503067484,-0.6748466257668712,-0.2331288343558282,-0.8220858895705522,-0.2331288343558282,-0.9447852760736196,-0.09815950920245399,-0.4662576687116564,-0.1165644171779141,-0.6993865030674846,-0.12883435582822086,-0.8588957055214724,-0.1411042944785276,-1.0,0.012269938650306749,-0.44171779141104295,-0.006134969325153374,-0.656441717791411,-0.024539877300613498,-0.803680981595092,-0.04294478527607362,-0.9202453987730062,0.12269938650306748,-0.39263803680981596,0.10429447852760736,-0.5705521472392638,0.08588957055214724,-0.6871165644171779,0.06748466257668712,-0.7852760736196319
B-samples,0.0,0.0,-0.1524390243902439,-0.12195121951219512,-0.23780487804878048,-0.31097560975609756,-0.23170731707317074,-0.4817073170731707,-0.14634146341463414,-0.5609756097560976,-0.21951219512195122,-0.4878048780487805,-0.2682926829268293,-0.7073170731707317,-0.2926829268292683,-0.8475609756097561,-0.31097560975609756,-0.9695121951219512,-0.11585365853658537,-0.5121951219512195,-0.15853658536585366,-0.7317073170731707,-0.17682926829268292,-0.8780487804878049,-0.1951219512195122,-1.0,-0.006097560975609756,-0.5,-0.04878048780487805,-0.7134146341463414,-0.07317073170731707,-0.8475609756097561,-0.0975609756097561,-0.9512195121951219,0.10365853658536585,-0.4634146341463415,0.07317073170731707,-0.6402439024390244,0.042682926829268296,-0.7560975609756098,0.012195121951219513,-0.8536585365853658
B-samples,0.0,0.0,-0.1524390243902439,-0.12195121951219512,-0.23780487804878048,-0.31097560975609756,-0.23170731707317074,-0.4817073170731707,-0.14634146341463414,-0.5609756097560976,-0.21951219512195122,-0.4878048780487805,-0.2682926829268293,-0.7073170731707317,-0.2926829268292683,-0.8475609756097561,-0.31097560975609756,-0.9695121951219512,-0.11585365853658537,-0.5121951219512195,-0.15853658536585366,-0.7317073170731707,-0.17682926829268292,-0.8780487804878049,-0.1951219512195122,-1.0,-0.006097560975609756,-0.5,-0.04878048780487805,-0.7134146341463414,-0.07317073170731707,-0.8475609756097561,-0.0975609756097561,-0.9512195121951219,0.10365853658536585,-0.4634146341463415,0.07317073170731707,-0.6402439024390244,0.042682926829268296,-0.7560975609756098,0.012195121951219513,-0.8536585365853658
B-samples,0.0,0.0,-0.15151515151515152,-0.10909090909090909,-0.23636363636363636,-0.296969696969697,-0.21818181818181817,-0.4666666666666667,-0.13333333333333333,-0.5454545454545454,-0.21818181818181817,-0.4727272727272727,-0.26666666666666666,-0.6909090909090909,-0.2909090909090909,-0.8242424242424242,-0.30303030303030304,-0.9393939393939394,-0.11515151515151516,-0.49696969696969695,-0.15757575757575756,-0.7272727272727273,-0.18787878787878787,-0.8727272727272727,-0.21212121212121213,-1.0,-0.012121212121212121,-0.4909090909090909,-0.048484848484848485,-0.703030303030303,-0.07878787878787878,-0.8363636363636363,-0.09696969696969697,-0.9454545454545454,0.10303030303030303,-0.4484848484848485,0.07272727272727272,-0.6242424242424243,0.04242424242424243,-0.7454545454545455,0.01818181818181818,-0.8363636363636363
B-samples,0.0,0.0,-0.15527950310559005,-0.09316770186335403,-0.2360248447204969,-0.2670807453416149,-0.19875776397515527,-0.422360248447205,-0.11801242236024845,-0.5031055900621118,-0.19875776397515527,-0.4409937888198758,-0.2422360248447205,-0.6645962732919255,-0.2608695652173913,-0.8136645962732919,-0.2732919254658385,-0.9316770186335404,-0.09937888198757763,-0.45962732919254656,-0.14285714285714285,-0.6956521739130435,-0.16770186335403728,-0.8633540372670807,-0.18012422360248448,-1.0,0.012422360248447204,-0.4472049689440994,-0.031055900621118012,-0.6708074534161491,-0.055900621118012424,-0.8136645962732919,-0.07453416149068323,-0.9254658385093167,0.12422360248447205,-0.40993788819875776,0.09937888198757763,-0.5838509316770186,0.06832298136645963,-0.7018633540372671,0.037267080745341616,-0.8012422360248447
B-samples,0.0,0.0,0.15508021390374332,-0.0748663101604278,0.24598930481283424,-0.24598930481283424,0.2620320855614973,-0.39572192513368987,0.17647058823529413,-0.42780748663101603,0.1657754010695187,-0.47593582887700536,0.1925133689839572,-0.6844919786096256,0.20320855614973263,-0.8128342245989305,0.19786096256684493,-0.9251336898395722,0.06951871657754011,-0.48663101604278075,0.10160427807486631,-0.7165775401069518,0.11229946524064172,-0.8716577540106952,0.11229946524064172,-1.0,-0.03208556149732621,-0.46524064171123,-0.0053475935828877,-0.6844919786096256,0.0106951871657754,-0.8235294117647058,0.0213903743315508,-0.93048128342246,-0.13368983957219252,-0.4117647058823529,-0.11764705882352941,-0.5882352941176471,-0.09090909090909091,-0.7005347593582888,-0.06951871657754011,-0.7967914438502673
B-samples,0.0,0.0,-0.15527950310559005,-0.09316770186335403,-0.2360248447204969,-0.2670807453416149,-0.19875776397515527,-0.422360248447205,-0.11801242236024845,-0.5031055900621118,-0.19875776397515527,-0.4409937888198758,-0.2422360248447205,-0.6645962732919255,-0.2608695652173913,-0.8136645962732919,-0.2732919254658385,-0.9316770186335404,-0.09937888198757763,-0.45962732919254656,-0.14285714285714285,-0.6956521739130435,-0.16770186335403728,-0.8633540372670807,-0.18012422360248448,-1.0,0.012422360248447204,-0.4472049689440994,-0.031055900621118012,-0.6708074534161491,-0.055900621118012424,-0.8136645962732919,-0.07453416149068323,-0.9254658385093167,0.12422360248447205,-0.40993788819875776,0.09937888198757763,-0.5838509316770186,0.06832298136645963,-0.7018633540372671,0.037267080745341616,-0.8012422360248447
B-samples,0.0,0.0,-0.15432098765432098,-0.09876543209876543,-0.2345679012345679,-0.2654320987654321,-0.20987654320987653,-0.42592592592592593,-0.12962962962962962,-0.5061728395061729,-0.2037037037037037,-0.4567901234567901,-0.24691358024691357,-0.6790123456790124,-0.2654320987654321,-0.8209876543209876,-0.2716049382716049,-0.9382716049382716,-0.09876543209876543,-0.4691358024691358,-0.1419753086419753,-0.7098765432098766,-0.16049382716049382,-0.8641975308641975,-0.17901234567901234,-1.0,0.006172839506172839,-0.4567901234567901,-0.030864197530864196,-0.6790123456790124,-0.04938271604938271,-0.8148148148148148,-0.06790123456790123,-0.9259259259259259,0.11728395061728394,-0.41358024691358025,0.09259259259259259,-0.5925925925925926,0.06172839506172839,-0.7098765432098766,0.030864197530864196,-0.808641975308642
B-samples,0.0,0.0,-0.15432098765432098,-0.09876543209876543,-0.2345679012345679,-0.2654320987654321,-0.20987654320987653,-0.42592592592592593,-0.12962962962962962,-0.5061728395061729,-0.2037037037037037,-0.4567901234567901,-0.24691358024691357,-0.6790123456790124,-0.2654320987654321,-0.8209876543209876,-0.2716049382716049,-0.9382716049382716,-0.09876543209876543,-0.4691358024691358,-0.1419753086419753,-0.7098765432098766,-0.16049382716049382,-0.8641975308641975,-0.17901234567901234,-1.0,0.006172839506172839,-0.4567901234567901,-0.030864197530864196,-0.6790123456790124,-0.04938271604938271,-0.8148148148148148,-0.06790123456790123,-0.9259259259259259,0.11728395061728394,-0.41358024691358025,0.09259259259259259,-0.5925925925925926,0.06172839506172839,-0.7098765432098766,0.030864197530864196,-0.808641975308642
B-samples,0.0,0.0,-0.14375,-0.10625,-0.21875,-0.275,-0.19375,-0.43125,-0.1,-0.49375,-0.20625,-0.45625,-0.2375,-0.675,-0.25625,-0.81875,-0.2625,-0.9375,-0.1,-0.46875,-0.13125,-0.7,-0.15,-0.8625,-0.1625,-1.0,0.00625,-0.45,-0.01875,-0.66875,-0.04375,-0.80625,-0.05625,-0.9125,0.11875,-0.40625,0.09375,-0.58125,0.06875,-0.7,0.04375,-0.79375
B-samples,0.0,0.0,-0.14375,-0.10625,-0.21875,-0.275,-0.19375,-0.43125,-0.1,-0.49375,-0.20625,-0.45625,-0.2375,-0.675,-0.25625,-0.81875,-0.2625,-0.9375,-0.1,-0.46875,-0.13125,-0.7,-0.15,-0.8625,-0.1625,-1.0,0.00625,-0.45,-0.01875,-0.66875,-0.04375,-0.80625,-0.05625,-0.9125,0.11875,-0.40625,0.09375,-0.58125,0.06875,-0.7,0.04375,-0.79375
B-samples,0.0,0.0,-0.1518987341772152,-0.0949367088607595,-0.23417721518987342,-0.2721518987341772,-0.21518987341772153,-0.43037974683544306,-0.12025316455696203,-0.4936708860759494,-0.21518987341772153,-0.44936708860759494,-0.25316455696202533,-0.6772151898734177,-0.26582278481012656,-0.8164556962025317,-0.27848101265822783,-0.9367088607594937,-0.11392405063291139,-0.46835443037974683,-0.14556962025316456,-0.6962025316455697,-0.16455696202531644,-0.8607594936708861,-0.17721518987341772,-1.0,-0.006329113924050633,-0.44936708860759494,-0.03164556962025317,-0.6582278481012658,-0.05063291139240506,-0.7974683544303798,-0.06962025316455696,-0.9113924050632911,0.10759493670886076,-0.3987341772151899,0.08227848101265822,-0.5822784810126582,0.056962025316455694,-0.6962025316455697,0.03164556962025317,-0.7911392405063291
B-samples,0.0,0.0,-0.1518987341772152,-0.0949367088607595,-0.23417721518987342,-0.2721518987341772,-0.21518987341772153,-0.43037974683544306,-0.12025316455696203,-0.4936708860759494,-0.21518987341772153,-0.44936708860759494,-0.25316455696202533,-0.6772151898734177,-0.26582278481012656,-0.8164556962025317,-0.27848101265822783,-0.9367088607594937,-0.11392405063291139,-0.46835443037974683,-0.14556962025316456,-0.6962025316455697,-0.16455696202531644,-0.8607594936708861,-0.17721518987341772,-1.0,-0.006329113924050633,-0.44936708860759494,-0.03164556962025317,-0.6582278481012658,-0.05063291139240506,-0.7974683544303798,-0.06962025316455696,-0.9113924050632911,0.10759493670886076,-0.3987341772151899,0.08227848101265822,-0.5822784810126582,0.056962025316455694,-0.6962025316455697,0.03164556962025317,-0.7911392405063291
B-samples,0.0,0.0,0.14285714285714285,-0.09937888198757763,0.2236024844720497,-0.2732919254658385,0.22981366459627328,-0.4161490683229814,0.14906832298136646,-0.4720496894409938,0.14285714285714285,-0.484472049689441,0.15527950310559005,-0.6894409937888198,0.14906832298136646,-0.8198757763975155,0.14285714285714285,-0.9316770186335404,0.043478260869565216,-0.4968944099378882,0.049689440993788817,-0.7267080745341615,0.049689440993788817,-0.8819875776397516,0.043478260869565216,-1.0,-0.055900621118012424,-0.4782608695652174,-0.049689440993788817,-0.6956521739130435,-0.049689440993788817,-0.8260869565217391,-0.049689440993788817,-0.9316770186335404,-0.15527950310559005,-0.42857142857142855,-0.14906832298136646,-0.5962732919254659,-0.13664596273291926,-0.7080745341614907,-0.12422360248447205,-0.7950310559006211
B-samples,0.0,0.0,0.14814814814814814,-0.10493827160493827,0.2222222222222222,-0.2777777777777778,0.22839506172839505,-0.41975308641975306,0.15432098765432098,-0.47530864197530864,0.15432098765432098,-0.4876543209876543,0.16049382716049382,-0.691358024691358,0.16049382716049382,-0.8209876543209876,0.14814814814814814,-0.9259259259259259,0.04938271604938271,-0.5,0.05555555555555555,-0.7283950617283951,0.05555555555555555,-0.8827160493827161,0.04938271604938271,-1.0,-0.04938271604938271,-0.48148148148148145,-0.043209876543209874,-0.6975308641975309,-0.037037037037037035,-0.8271604938271605,-0.037037037037037035,-0.9382716049382716,-0.14814814814814814,-0.43209876543209874,-0.1419753086419753,-0.6049382716049383,-0.12962962962962962,-0.7160493827160493,-0.12345679012345678,-0.808641975308642
